lastTicketingDate,numberOfBookableSeats,validatingAirlineCodes,Duration,Number of Stops,Base Price,Grand Total Price,Branded Fare Labels,Included Checked Bags Quantities,BAGGAGE_description,BAGGAGE_isChargeable,Flight duration 1,Airport layover 1,Flight duration 2,Airport layover 2,Flight duration 3,First flight departure,Second flight departure,Third flight departure,First flight arrival,Second flight arrival,Third flight arrival,Meal Option,Flight depature date,Departure Time,Arrival Time,Day of Week Departure,Day Type Departure,Log Grand Total Price
2024-05-21,4,LO,28.916666666666668,1,349.0,664.56,ECONOMY STANDARD,1,PREPAID TO 23KG OR EXC DIM,True,1.3333333333333333, WAW,9.333333333333334,No layover,0,16:50:00,12:25:00,,18:10:00,15:45:00,,HOT DINNER,2024-06-19,Afternoon,Afternoon,Wednesday,Weekday,6.499125167530816
2024-05-21,9,LO,15.666666666666666,1,537.0,737.56,ECONOMY NO BAG,0,1 ST CHECKED BAG UP TO 23KG,True,1.4166666666666667, WAW,9.5,No layover,0,10:40:00,16:50:00,,12:05:00,20:20:00,,HOT DINNER,2024-06-19,Morning,Evening,Wednesday,Weekday,6.603347440836964
2024-05-21,9,TK,18.166666666666668,1,484.0,756.46,RESTRICTED,2,1 PIECE X 8 KG CABIN BAGGAGE,False,3.4166666666666665, IST,10.75,No layover,0,10:20:00,18:45:00,,14:45:00,22:30:00,,MEAL SERVICE,2024-06-19,Morning,Evening,Wednesday,Weekday,6.628649656747857
2024-05-21,4,IB,17.833333333333332,1,712.0,929.45,BASIC,0,FIRST CHECKED BAG,True,3.0, BCN,8.916666666666666,No layover,0,09:50:00,18:45:00,,12:50:00,21:40:00,,MEAL,2024-06-19,Morning,Evening,Wednesday,Weekday,6.834593013353153
2024-06-19,9,AZ,18.58333333333333,2,858.0,1061.24,ECONOMY FLEX,1,,,2.083333333333333, CDG,2.083333333333333, FCO,9.75,06:20:00,11:40:00,15:10:00,08:25:00,13:45:00,18:55:00,MEAL AND WINE,2024-06-19,Morning,Evening,Wednesday,Weekday,6.96719331473075
2024-05-25,9,UA,11.916666666666666,1,904.0,1111.71,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5833333333333337, MUC,8.916666666666666,No layover,0,08:55:00,11:55:00,,10:30:00,14:50:00,,,2024-06-19,Morning,Afternoon,Wednesday,Weekday,7.013654649431639
2024-05-25,9,UA,14.75,1,904.0,1111.71,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5833333333333337, MUC,8.916666666666666,No layover,0,06:05:00,11:55:00,,07:40:00,14:50:00,,,2024-06-19,Morning,Afternoon,Wednesday,Weekday,7.013654649431639
2024-05-25,9,UA,12.166666666666666,1,904.0,1112.23,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5833333333333337, BRU,8.416666666666666,No layover,0,06:50:00,10:35:00,,08:25:00,13:00:00,,,2024-06-19,Morning,Afternoon,Wednesday,Weekday,7.014122287955589
2024-05-25,9,AC,15.966666666666669,1,904.0,1113.83,BASIC,0,CHECKED BAG FIRST,True,8.25, YYZ,1.8833333333333333,No layover,0,12:25:00,20:30:00,,14:40:00,22:23:00,,COMPLIMENTARY MEAL,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.0155598056105735
2024-05-25,9,UA,15.966666666666669,1,904.0,1113.83,BASIC ECONOMY,0,CHECKED BAG FIRST,True,8.25, YYZ,1.8833333333333333,No layover,0,12:25:00,20:30:00,,14:40:00,22:23:00,,,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.0155598056105735
2024-05-25,9,UA,13.083333333333334,1,904.0,1114.61,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5, FRA,8.5,No layover,0,06:20:00,10:55:00,,07:50:00,13:25:00,,,2024-06-19,Morning,Afternoon,Wednesday,Weekday,7.016259846923648
2024-05-25,9,UA,14.0,1,904.0,1114.61,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5, FRA,8.916666666666666,No layover,0,12:05:00,17:10:00,,13:35:00,20:05:00,,,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.016259846923648
2024-05-25,9,UA,16.416666666666668,1,904.0,1114.61,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5, FRA,8.916666666666666,No layover,0,09:40:00,17:10:00,,11:10:00,20:05:00,,,2024-06-19,Morning,Evening,Wednesday,Weekday,7.016259846923648
2024-05-25,9,UA,19.75,1,904.0,1114.61,BASIC ECONOMY,0,CHECKED BAG FIRST,True,1.5, FRA,8.916666666666666,No layover,0,06:20:00,17:10:00,,07:50:00,20:05:00,,,2024-06-19,Morning,Evening,Wednesday,Weekday,7.016259846923648
2024-05-25,9,OS,16.166666666666668,1,904.0,1128.81,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.6666666666666663, VIE,8.0,No layover,0,09:50:00,18:00:00,,11:30:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-19,Morning,Evening,Wednesday,Weekday,7.028919259464637
2024-05-25,9,OS,19.0,1,904.0,1128.81,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.6666666666666663, VIE,8.0,No layover,0,07:00:00,18:00:00,,08:40:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-19,Morning,Evening,Wednesday,Weekday,7.028919259464637
2024-05-25,9,LX,12.833333333333334,1,904.0,1128.85,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.8333333333333333, ZRH,9.166666666666666,No layover,0,09:40:00,13:20:00,,11:30:00,16:30:00,,CATERING ON EUROPE AND CAI FLT,2024-06-19,Morning,Afternoon,Wednesday,Weekday,7.028954694383982
2024-05-25,4,LH,12.0,1,904.0,1129.21,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5833333333333337, MUC,8.916666666666666,No layover,0,08:50:00,11:55:00,,10:25:00,14:50:00,,CATERING ON EUROPE FLTS,2024-06-19,Morning,Afternoon,Wednesday,Weekday,7.029273552167256
2024-05-25,4,LH,15.166666666666666,1,904.0,1129.21,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5833333333333337, MUC,8.0,No layover,0,12:50:00,20:00:00,,14:25:00,22:00:00,,CATERING ON EUROPE FLTS,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.029273552167256
2024-05-25,9,SN,12.166666666666666,1,904.0,1129.73,ECONOMY LIGHT,0,CHECKED BAG FIRST,True,1.5833333333333337, BRU,8.416666666666666,No layover,0,06:50:00,10:35:00,,08:25:00,13:00:00,,CATERING ON EUROPE FLTS,2024-06-19,Morning,Afternoon,Wednesday,Weekday,7.029733945103044
2024-05-25,4,LH,11.166666666666666,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.0,No layover,0,14:50:00,18:00:00,,16:20:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.031838427187
2024-05-25,4,LH,11.25,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.916666666666666,No layover,0,14:50:00,17:10:00,,16:20:00,20:05:00,,CATERING ON EUROPE FLTS,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.031838427187
2024-05-25,4,LH,13.666666666666666,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,7.583333333333333,No layover,0,14:50:00,20:55:00,,16:20:00,22:30:00,,CATERING ON EUROPE FLTS,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.031838427187
2024-05-25,4,LH,14.333333333333334,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.833333333333334,No layover,0,14:50:00,20:20:00,,16:20:00,23:10:00,,CATERING ON EUROPE FLTS,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.031838427187
2024-05-25,9,LH,12.833333333333334,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.5,No layover,0,06:35:00,10:55:00,,08:05:00,13:25:00,,CATERING ON EUROPE FLTS,2024-06-19,Morning,Afternoon,Wednesday,Weekday,7.031838427187
2024-05-25,9,LH,14.0,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.0,No layover,0,12:00:00,18:00:00,,13:30:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.031838427187
2024-05-25,9,LH,14.0,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,10.0,No layover,0,12:00:00,16:00:00,,13:30:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.031838427187
2024-05-25,9,LH,14.083333333333334,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.916666666666666,No layover,0,12:00:00,17:10:00,,13:30:00,20:05:00,,CATERING ON EUROPE FLTS,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.031838427187
2024-05-25,9,LH,16.25,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.0,No layover,0,09:45:00,18:00:00,,11:15:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-19,Morning,Evening,Wednesday,Weekday,7.031838427187
2024-05-25,9,LH,16.333333333333332,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,8.0,No layover,0,09:40:00,18:00:00,,11:10:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-19,Morning,Evening,Wednesday,Weekday,7.031838427187
2024-05-25,9,LH,16.5,1,904.0,1132.11,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5, FRA,7.583333333333333,No layover,0,12:00:00,20:55:00,,13:30:00,22:30:00,,CATERING ON EUROPE FLTS,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.031838427187
2024-06-19,9,VS,8.833333333333334,0,1001.0,1205.46,ECONOMY LIGHT,0,1ST BAG MAX 23KG,True,8.833333333333334,No layover,0,No layover,0,14:00:00,,,16:50:00,,,MEALS AND DRINKS,2024-06-19,Afternoon,Afternoon,Wednesday,Weekday,7.094616515818124
2024-05-25,4,LH,11.916666666666666,1,988.0,1213.21,ECONOMY SAVER,1,,,1.5833333333333337, MUC,8.0,No layover,0,16:05:00,20:00:00,,17:40:00,22:00:00,,CATERING ON EUROPE FLTS,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.101025018444484
2024-05-25,4,LH,10.25,1,988.0,1216.11,ECONOMY SAVER,1,,,1.5, FRA,7.583333333333333,No layover,0,18:15:00,20:55:00,,19:45:00,22:30:00,,CATERING ON EUROPE FLTS,2024-06-19,Evening,Evening,Wednesday,Weekday,7.103412518961122
2024-05-25,4,LH,12.75,1,988.0,1216.11,ECONOMY SAVER,1,,,1.5, FRA,8.0,No layover,0,13:15:00,18:00:00,,14:45:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.103412518961122
2024-05-25,4,LH,12.75,1,988.0,1216.11,ECONOMY SAVER,1,,,1.5, FRA,10.0,No layover,0,13:15:00,16:00:00,,14:45:00,20:00:00,,CATERING ON EUROPE FLTS,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.103412518961122
2024-05-25,4,LH,12.833333333333334,1,988.0,1216.11,ECONOMY SAVER,1,,,1.5, FRA,8.916666666666666,No layover,0,13:15:00,17:10:00,,14:45:00,20:05:00,,CATERING ON EUROPE FLTS,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.103412518961122
2024-05-25,4,LH,15.25,1,988.0,1216.11,ECONOMY SAVER,1,,,1.5, FRA,7.583333333333333,No layover,0,13:15:00,20:55:00,,14:45:00,22:30:00,,CATERING ON EUROPE FLTS,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.103412518961122
2024-06-19,9,AF,10.5,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.083333333333334,No layover,0,14:40:00,17:05:00,,16:05:00,19:10:00,,SNACK,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.1173758049638725
2024-06-19,9,AF,10.916666666666666,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.25,No layover,0,11:50:00,14:30:00,,13:15:00,16:45:00,,SNACK,2024-06-19,Morning,Afternoon,Wednesday,Weekday,7.1173758049638725
2024-06-19,9,AF,12.0,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.0,No layover,0,09:25:00,13:25:00,,10:50:00,15:25:00,,SNACK,2024-06-19,Morning,Afternoon,Wednesday,Weekday,7.1173758049638725
2024-06-19,9,AF,13.333333333333334,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.25,No layover,0,09:25:00,14:30:00,,10:50:00,16:45:00,,SNACK,2024-06-19,Morning,Afternoon,Wednesday,Weekday,7.1173758049638725
2024-06-19,9,AF,13.333333333333334,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.083333333333334,No layover,0,11:50:00,17:05:00,,13:15:00,19:10:00,,SNACK,2024-06-19,Morning,Evening,Wednesday,Weekday,7.1173758049638725
2024-06-19,9,AF,15.416666666666666,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.0,No layover,0,06:00:00,13:25:00,,07:25:00,15:25:00,,SNACK,2024-06-19,Morning,Afternoon,Wednesday,Weekday,7.1173758049638725
2024-06-19,9,AF,15.75,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.083333333333334,No layover,0,09:25:00,17:05:00,,10:50:00,19:10:00,,SNACK,2024-06-19,Morning,Evening,Wednesday,Weekday,7.1173758049638725
2024-06-19,9,AF,16.75,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.25,No layover,0,06:00:00,14:30:00,,07:25:00,16:45:00,,SNACK,2024-06-19,Morning,Afternoon,Wednesday,Weekday,7.1173758049638725
2024-06-19,9,AF,19.166666666666668,1,1001.0,1233.21,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,1.4166666666666667, AMS,8.083333333333334,No layover,0,06:00:00,17:05:00,,07:25:00,19:10:00,,SNACK,2024-06-19,Morning,Evening,Wednesday,Weekday,7.1173758049638725
2024-06-19,9,AF,13.5,1,1001.0,1233.84,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.083333333333333, CDG,8.333333333333334,No layover,0,06:20:00,11:30:00,,08:25:00,13:50:00,,SNACK,2024-06-19,Morning,Afternoon,Wednesday,Weekday,7.117886536415359
2024-06-19,9,AF,12.416666666666666,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.083333333333333, CDG,8.25,No layover,0,06:20:00,10:30:00,,08:25:00,12:45:00,,SNACK,2024-06-19,Morning,Afternoon,Wednesday,Weekday,7.121381685604504
2024-06-19,9,AF,12.583333333333334,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,7.916666666666667,No layover,0,15:50:00,20:30:00,,17:50:00,22:25:00,,SNACK,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.121381685604504
2024-06-19,9,AF,12.75,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,8.333333333333334,No layover,0,12:05:00,16:30:00,,14:05:00,18:50:00,,SNACK,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.121381685604504
2024-06-19,9,AF,14.583333333333334,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,8.166666666666666,No layover,0,12:05:00,18:30:00,,14:05:00,20:40:00,,SNACK,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.121381685604504
2024-06-19,9,AF,15.083333333333334,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,8.333333333333334,No layover,0,09:45:00,16:30:00,,11:45:00,18:50:00,,SNACK,2024-06-19,Morning,Evening,Wednesday,Weekday,7.121381685604504
2024-06-19,9,AF,16.333333333333332,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,7.916666666666667,No layover,0,12:05:00,20:30:00,,14:05:00,22:25:00,,SNACK,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.121381685604504
2024-06-19,9,AF,16.916666666666668,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,8.166666666666666,No layover,0,09:45:00,18:30:00,,11:45:00,20:40:00,,SNACK,2024-06-19,Morning,Evening,Wednesday,Weekday,7.121381685604504
2024-06-19,9,AF,18.5,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.083333333333333, CDG,8.333333333333334,No layover,0,06:20:00,16:30:00,,08:25:00,18:50:00,,SNACK,2024-06-19,Morning,Evening,Wednesday,Weekday,7.121381685604504
2024-06-19,9,AF,18.666666666666668,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,7.916666666666667,No layover,0,09:45:00,20:30:00,,11:45:00,22:25:00,,SNACK,2024-06-19,Morning,Evening,Wednesday,Weekday,7.121381685604504
2024-06-19,9,AF,20.33333333333333,1,1001.0,1238.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.083333333333333, CDG,8.166666666666666,No layover,0,06:20:00,18:30:00,,08:25:00,20:40:00,,SNACK,2024-06-19,Morning,Evening,Wednesday,Weekday,7.121381685604504
2024-06-19,9,AF,22.08333333333333,1,1001.0,1248.73,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.083333333333333, CDG,7.916666666666667,No layover,0,06:20:00,20:30:00,,08:25:00,22:25:00,,SNACK,2024-06-19,Morning,Evening,Wednesday,Weekday,7.12988231381849
2024-06-19,9,AF,12.083333333333334,1,1389.0,1626.16,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,2.0, CDG,8.333333333333334,No layover,0,09:45:00,13:30:00,,11:45:00,15:50:00,,SNACK,2024-06-19,Morning,Afternoon,Wednesday,Weekday,7.393976686250706
2024-06-19,9,LH,10.916666666666666,1,1533.0,1758.21,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,1.5833333333333337, MUC,8.0,No layover,0,17:05:00,20:00:00,,18:40:00,22:00:00,,CATERING ON EUROPE FLTS,2024-06-19,Afternoon,Evening,Wednesday,Weekday,7.472051525035985
2024-06-19,9,SK,9.0,0,1720.0,1956.03,SAS GO PRO,1,,,9.0,No layover,0,No layover,0,12:40:00,,,15:40:00,,,FOOD AND BEVERAGE,2024-06-19,Afternoon,Afternoon,Wednesday,Weekday,7.578672187900459
2024-06-19,9,SK,9.0,0,1720.0,1956.03,SAS GO PRO,1,,,9.0,No layover,0,No layover,0,14:40:00,,,17:40:00,,,FOOD AND BEVERAGE,2024-06-19,Afternoon,Afternoon,Wednesday,Weekday,7.578672187900459
2024-05-19,9,TP,19.916666666666668,1,267.0,434.28,DISCOUNT,0,FIRST BAG UP TO 23KG AND 158CM,True,3.9166666666666665, LIS,8.0,No layover,0,06:10:00,17:05:00,,09:05:00,20:05:00,,MEAL 1,2024-06-20,Morning,Evening,Thursday,Weekday,6.0736894873636516
2024-05-19,9,TP,32.416666666666664,1,267.0,439.66,DISCOUNT,0,FIRST BAG UP TO 23KG AND 158CM,True,3.9166666666666665, LIS,8.0,No layover,0,17:40:00,17:05:00,,20:35:00,20:05:00,,MEAL 1,2024-06-20,Afternoon,Evening,Thursday,Weekday,6.086001700931971
2024-05-19,1,S4,19.416666666666668,2,203.0,460.25,BASIC,1,PRE PAID BAGGAGE,True,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,06:10:00,14:10:00,17:30:00,09:05:00,15:40:00,19:35:00,MEAL,2024-06-20,Morning,Evening,Thursday,Weekday,6.131769820113187
2024-05-19,1,S4,55.91666666666666,2,203.0,460.25,BASIC,1,PRE PAID BAGGAGE,True,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,17:40:00,19:25:00,17:30:00,20:35:00,20:55:00,19:35:00,MEAL,2024-06-20,Afternoon,Evening,Thursday,Weekday,6.131769820113187
2024-05-21,9,AY,11.833333333333334,1,251.0,476.9,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,1.5, HEL,8.75,No layover,0,13:15:00,17:20:00,,15:45:00,19:05:00,,MEAL AND BEVERAGE,2024-06-20,Afternoon,Evening,Thursday,Weekday,6.167306825304179
2024-05-21,9,AY,12.666666666666666,1,251.0,476.9,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,1.5, HEL,8.75,No layover,0,12:25:00,17:20:00,,14:55:00,19:05:00,,MEAL AND BEVERAGE,2024-06-20,Afternoon,Evening,Thursday,Weekday,6.167306825304179
2024-05-21,9,AY,16.333333333333332,1,251.0,476.9,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,1.5, HEL,8.75,No layover,0,08:45:00,17:20:00,,11:15:00,19:05:00,,MEAL AND BEVERAGE,2024-06-20,Morning,Evening,Thursday,Weekday,6.167306825304179
2024-05-21,9,AY,17.583333333333332,1,251.0,476.9,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,1.5, HEL,8.75,No layover,0,07:30:00,17:20:00,,10:00:00,19:05:00,,MEAL AND BEVERAGE,2024-06-20,Morning,Evening,Thursday,Weekday,6.167306825304179
2024-05-21,9,AY,18.33333333333333,1,251.0,476.9,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,1.5, HEL,8.75,No layover,0,06:45:00,17:20:00,,09:15:00,19:05:00,,MEAL AND BEVERAGE,2024-06-20,Morning,Evening,Thursday,Weekday,6.167306825304179
2024-05-21,9,AY,29.83333333333333,1,251.0,476.9,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,1.5833333333333337, HEL,8.75,No layover,0,19:15:00,17:20:00,,21:50:00,19:05:00,,MEAL AND BEVERAGE,2024-06-20,Evening,Evening,Thursday,Weekday,6.167306825304179
2024-05-21,9,AY,32.083333333333336,1,251.0,476.9,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,1.5, HEL,8.75,No layover,0,17:00:00,17:20:00,,19:30:00,19:05:00,,MEAL AND BEVERAGE,2024-06-20,Afternoon,Evening,Thursday,Weekday,6.167306825304179
2024-05-21,1,AY,11.333333333333334,1,251.0,477.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0, LHR,7.916666666666667,No layover,0,13:55:00,16:20:00,,14:55:00,19:15:00,,MEAL AND BEVERAGE,2024-06-20,Afternoon,Evening,Thursday,Weekday,6.167851864413745
2024-05-21,1,AY,13.166666666666666,1,251.0,477.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0, LHR,8.0,No layover,0,13:55:00,18:05:00,,14:55:00,21:05:00,,MEAL AND BEVERAGE,2024-06-20,Afternoon,Evening,Thursday,Weekday,6.167851864413745
2024-05-21,1,AY,20.33333333333333,1,251.0,477.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0, LHR,7.75,No layover,0,20:45:00,08:20:00,,21:45:00,11:05:00,,MEAL AND BEVERAGE,2024-06-20,Evening,Morning,Thursday,Weekday,6.167851864413745
2024-05-21,1,AY,21.75,1,251.0,477.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0, LHR,7.75,No layover,0,20:45:00,09:45:00,,21:45:00,12:30:00,,MEAL AND BEVERAGE,2024-06-20,Evening,Afternoon,Thursday,Weekday,6.167851864413745
2024-05-21,1,AY,24.166666666666668,1,251.0,477.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0, LHR,7.75,No layover,0,16:55:00,08:20:00,,17:55:00,11:05:00,,MEAL AND BEVERAGE,2024-06-20,Afternoon,Morning,Thursday,Weekday,6.167851864413745
2024-05-21,1,AY,24.5,1,251.0,477.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0, LHR,7.75,No layover,0,16:35:00,08:20:00,,17:35:00,11:05:00,,MEAL AND BEVERAGE,2024-06-20,Afternoon,Morning,Thursday,Weekday,6.167851864413745
2024-05-21,1,AY,25.58333333333333,1,251.0,477.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0, LHR,7.75,No layover,0,16:55:00,09:45:00,,17:55:00,12:30:00,,MEAL AND BEVERAGE,2024-06-20,Afternoon,Afternoon,Thursday,Weekday,6.167851864413745
2024-05-21,1,AY,11.333333333333334,1,251.0,477.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0, LHR,7.833333333333333,No layover,0,16:35:00,19:05:00,,17:35:00,21:55:00,,MEAL AND BEVERAGE,2024-06-20,Afternoon,Evening,Thursday,Weekday,6.167851864413745
2024-05-21,1,AY,14.0,1,251.0,477.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.0, LHR,7.833333333333333,No layover,0,13:55:00,19:05:00,,14:55:00,21:55:00,,MEAL AND BEVERAGE,2024-06-20,Afternoon,Evening,Thursday,Weekday,6.167851864413745
2024-05-21,5,AY,12.416666666666666,1,251.0,477.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.083333333333333, LHR,7.833333333333333,No layover,0,11:05:00,14:40:00,,12:10:00,17:30:00,,MEAL AND BEVERAGE,2024-06-20,Morning,Afternoon,Thursday,Weekday,6.167851864413745
2024-05-21,5,AY,14.166666666666666,1,251.0,477.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.083333333333333, LHR,7.916666666666667,No layover,0,11:05:00,16:20:00,,12:10:00,19:15:00,,MEAL AND BEVERAGE,2024-06-20,Morning,Evening,Thursday,Weekday,6.167851864413745
2024-05-21,5,AY,16.0,1,251.0,477.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.083333333333333, LHR,8.0,No layover,0,11:05:00,18:05:00,,12:10:00,21:05:00,,MEAL AND BEVERAGE,2024-06-20,Morning,Evening,Thursday,Weekday,6.167851864413745
2024-05-21,1,AY,16.833333333333332,1,251.0,477.16,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,2.083333333333333, LHR,7.833333333333333,No layover,0,11:05:00,19:05:00,,12:10:00,21:55:00,,MEAL AND BEVERAGE,2024-06-20,Morning,Evening,Thursday,Weekday,6.167851864413745
